geotype,geoid,geoname,varname,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022,x2023
state,30,Montana,consensus,29.31,36.0,36.13,39.84,36.7,39.67,44.34,47.92,48.1,49.87,54.57,53.5,51.4,52.51
state,31,Nebraska,consensus,29.17,36.7,34.72,38.4,35.57,38.39,42.97,48.17,47.47,47.22,53.3,51.32,48.5,49.15
state,32,Nevada,consensus,31.76,36.82,37.84,41.81,37.79,40.93,47.7,51.66,52.55,51.95,57.34,57.1,53.11,53.53
state,33,New Hampshire,consensus,36.13,40.01,41.72,44.36,41.14,43.68,51.9,54.89,55.55,56.25,58.68,59.06,57.0,57.26
state,34,New Jersey,consensus,36.06,40.66,44.04,47.26,43.96,45.57,57.03,57.93,61.99,61.76,63.31,64.58,62.2,62.82
state,35,New Mexico,consensus,33.85,38.82,38.88,45.13,40.5,43.66,49.32,53.01,51.99,50.36,55.67,58.68,53.84,54.92
state,36,New York,consensus,36.22,40.71,43.33,48.42,43.11,45.02,59.03,57.49,62.98,63.68,63.05,64.6,62.48,62.67
state,37,North Carolina,consensus,30.94,36.14,36.2,40.52,36.75,39.44,46.18,50.18,50.41,50.51,54.87,55.77,53.6,53.9
state,38,North Dakota,consensus,28.39,34.13,32.65,38.74,34.52,39.34,37.99,45.62,42.22,43.52,52.15,45.64,42.32,43.49
state,39,Ohio,consensus,29.35,34.03,34.5,39.63,36.79,39.2,44.48,49.45,48.88,47.95,54.75,55.07,51.69,52.43
state,40,Oklahoma,consensus,23.38,30.6,28.58,32.83,30.04,32.38,35.76,42.81,40.66,41.82,49.17,46.87,43.5,43.78
state,41,Oregon,consensus,34.85,40.67,42.05,45.64,42.19,44.0,54.03,56.76,58.41,58.51,62.79,62.54,61.0,61.25
state,42,Pennsylvania,consensus,32.29,37.21,38.25,42.87,38.73,41.51,48.64,51.49,53.29,53.32,57.2,57.58,55.19,55.47
state,44,Rhode Island,consensus,38.82,41.43,42.25,48.16,44.69,46.05,53.76,56.54,58.07,55.8,60.18,60.73,56.1,56.46
state,45,South Carolina,consensus,28.65,34.43,34.48,37.99,34.98,37.39,43.74,48.11,47.32,48.11,54.04,52.58,49.41,49.54
state,46,South Dakota,consensus,29.35,35.13,35.4,37.93,35.27,36.88,42.91,47.8,47.37,49.39,54.06,51.84,47.44,47.21
state,47,Tennessee,consensus,25.69,30.98,30.1,33.88,31.6,33.4,38.39,43.99,43.04,43.21,48.57,49.9,46.51,46.45
state,48,Texas,consensus,28.51,34.75,33.3,37.21,34.77,37.32,44.19,49.05,48.07,48.57,53.37,54.26,51.03,51.94
state,49,Utah,consensus,26.1,35.74,33.76,34.55,32.42,34.59,43.92,49.78,49.48,52.31,56.45,53.51,51.37,52.7
state,50,Vermont,consensus,38.24,40.21,43.3,49.16,45.25,48.14,57.32,57.01,59.97,58.39,61.28,63.0,61.64,62.06
state,51,Virginia,consensus,33.32,37.69,39.28,42.37,39.82,42.39,52.46,53.83,56.39,55.36,59.17,61.11,59.16,59.69
state,53,Washington,consensus,37.1,40.66,43.22,47.9,42.66,45.95,56.41,57.62,61.36,59.29,61.61,63.94,62.22,63.01
state,54,West Virginia,consensus,24.14,31.36,28.76,33.37,31.1,35.39,33.65,42.57,37.76,39.6,49.33,42.75,39.76,41.0
state,55,Wisconsin,consensus,31.44,34.8,36.79,41.27,37.99,40.63,46.78,48.99,51.91,49.89,54.84,56.38,54.09,54.7
state,56,Wyoming,consensus,24.05,33.08,29.44,36.06,31.76,34.97,36.04,43.92,39.45,41.93,51.0,43.87,42.52,43.86
state,1,Alabama,consensusOppose,,,,,37.0,,31.36,,30.61,28.2,27.33,26.87,27.51,27.95
state,2,Alaska,consensusOppose,,,,,42.0,,33.87,,32.42,30.32,27.63,26.67,24.84,24.83
state,4,Arizona,consensusOppose,,,,,34.0,,30.29,,29.27,27.27,26.48,24.56,24.67,25.04
state,5,Arkansas,consensusOppose,,,,,38.0,,33.23,,32.31,30.06,28.63,27.56,28.58,28.93
state,6,California,consensusOppose,,,,,27.0,,23.76,,22.57,20.77,20.23,19.55,20.15,20.41
state,8,Colorado,consensusOppose,,,,,33.0,,28.95,,28.79,26.93,26.18,24.55,22.76,23.02
state,9,Connecticut,consensusOppose,,,,,30.0,,26.43,,25.68,22.76,21.96,20.47,21.41,21.35
state,10,Delaware,consensusOppose,,,,,29.0,,24.89,,26.15,24.09,24.33,22.62,23.03,23.52
state,11,District of Columbia,consensusOppose,,,,,17.0,,13.9,,18.82,17.52,16.92,16.18,15.19,15.46
state,12,Florida,consensusOppose,,,,,31.0,,27.27,,27.62,25.36,24.7,23.75,23.81,24.26
state,13,Georgia,consensusOppose,,,,,31.0,,27.63,,26.85,24.78,24.41,22.82,23.26,23.67
state,15,Hawaii,consensusOppose,,,,,27.0,,22.4,,23.15,21.42,20.26,23.39,21.02,21.37
state,16,Idaho,consensusOppose,,,,,41.0,,37.31,,35.64,32.52,31.46,29.45,29.23,29.87
state,17,Illinois,consensusOppose,,,,,31.0,,26.5,,25.46,23.83,22.6,21.9,22.27,22.39
state,18,Indiana,consensusOppose,,,,,36.0,,31.89,,32.58,30.58,29.18,28.05,28.89,29.06
state,19,Iowa,consensusOppose,,,,,36.0,,31.1,,31.37,28.88,27.52,26.39,27.39,27.53
state,20,Kansas,consensusOppose,,,,,39.0,,34.54,,32.41,29.28,28.1,26.81,27.67,27.95
state,21,Kentucky,consensusOppose,,,,,38.0,,34.08,,34.08,31.82,30.63,29.85,29.93,30.16
state,22,Louisiana,consensusOppose,,,,,36.0,,29.68,,28.85,26.95,26.26,26.13,25.52,25.9
state,23,Maine,consensusOppose,,,,,32.0,,28.53,,30.8,27.88,26.66,25.25,24.78,24.72
state,24,Maryland,consensusOppose,,,,,28.0,,23.12,,22.5,20.83,20.15,18.91,19.09,19.4
state,25,Massachusetts,consensusOppose,,,,,29.0,,25.91,,24.92,22.39,21.02,19.92,20.01,19.85
state,26,Michigan,consensusOppose,,,,,33.0,,28.18,,28.5,25.99,25.62,24.52,24.27,24.59
state,27,Minnesota,consensusOppose,,,,,35.0,,29.92,,29.86,27.34,25.74,24.33,23.82,23.85
state,28,Mississippi,consensusOppose,,,,,33.0,,28.24,,27.71,25.41,24.8,23.88,25.63,26.22
state,29,Missouri,consensusOppose,,,,,36.0,,31.6,,31.94,28.9,27.39,26.23,27.22,27.57
state,30,Montana,consensusOppose,,,,,40.0,,35.1,,34.03,32.42,30.83,29.21,28.3,28.45
state,31,Nebraska,consensusOppose,,,,,40.0,,35.17,,33.74,30.79,28.75,27.39,28.11,28.35
state,32,Nevada,consensusOppose,,,,,32.0,,27.43,,27.81,26.02,25.44,24.28,24.81,25.28
state,33,New Hampshire,consensusOppose,,,,,35.0,,30.4,,30.28,27.17,25.8,23.86,24.42,24.29
state,34,New Jersey,consensusOppose,,,,,31.0,,25.82,,25.12,22.84,21.56,20.59,20.49,20.85
state,35,New Mexico,consensusOppose,,,,,31.0,,25.8,,26.22,25.03,24.79,23.59,24.91,25.35
state,36,New York,consensusOppose,,,,,29.0,,23.95,,24.02,21.91,20.22,19.68,19.71,20.08
state,37,North Carolina,consensusOppose,,,,,32.0,,28.43,,27.99,25.7,25.04,23.86,23.7,24.11
state,38,North Dakota,consensusOppose,,,,,44.0,,36.57,,36.86,34.75,32.45,32.11,32.55,32.61
state,39,Ohio,consensusOppose,,,,,35.0,,29.4,,30.35,27.97,27.0,26.19,26.49,26.76
state,40,Oklahoma,consensusOppose,,,,,40.0,,35.7,,34.62,32.35,31.06,29.68,29.9,30.14
state,41,Oregon,consensusOppose,,,,,32.0,,28.83,,28.79,26.51,25.29,23.94,22.44,22.67
state,42,Pennsylvania,consensusOppose,,,,,34.0,,29.17,,29.03,26.66,25.24,24.5,24.04,24.49
state,44,Rhode Island,consensusOppose,,,,,29.0,,24.81,,26.93,24.08,22.99,22.01,23.76,23.9
state,45,South Carolina,consensusOppose,,,,,34.0,,29.38,,28.81,26.48,26.11,24.71,25.62,26.28
state,46,South Dakota,consensusOppose,,,,,39.0,,35.47,,34.57,31.19,29.34,27.37,28.98,29.46
state,47,Tennessee,consensusOppose,,,,,36.0,,32.11,,31.81,28.91,28.13,26.89,27.88,28.29
state,48,Texas,consensusOppose,,,,,33.0,,29.48,,27.6,25.78,25.35,23.67,24.67,24.77
state,49,Utah,consensusOppose,,,,,41.0,,40.09,,33.96,31.86,30.7,29.24,28.45,28.69
state,50,Vermont,consensusOppose,,,,,29.0,,25.47,,26.38,23.92,23.01,21.64,22.06,22.07
state,51,Virginia,consensusOppose,,,,,33.0,,27.8,,26.69,24.47,23.67,22.29,21.97,22.33
state,53,Washington,consensusOppose,,,,,31.0,,27.99,,27.32,25.15,23.9,22.7,21.58,21.7
state,54,West Virginia,consensusOppose,,,,,41.0,,36.07,,37.36,35.81,33.71,33.94,33.5,33.71
state,55,Wisconsin,consensusOppose,,,,,35.0,,29.89,,29.8,27.63,26.98,25.73,25.67,25.9
state,56,Wyoming,consensusOppose,,,,,47.0,,40.42,,39.04,37.94,35.0,34.65,33.09,33.24
state,1,Alabama,corporations,,,,,,,,,62.47,63.29,64.19,64.32,60.99,62.31
state,2,Alaska,corporations,,,,,,,,,65.79,66.65,68.65,69.0,67.1,68.09
state,4,Arizona,corporations,,,,,,,,,67.38,68.2,68.66,69.09,66.56,68.21
state,5,Arkansas,corporations,,,,,,,,,62.45,63.73,65.53,66.06,61.34,62.26
state,6,California,corporations,,,,,,,,,71.03,72.27,72.93,73.17,70.43,71.79
state,8,Colorado,corporations,,,,,,,,,69.16,70.15,70.76,71.08,70.54,71.86
state,9,Connecticut,corporations,,,,,,,,,71.35,72.83,73.13,73.77,71.28,72.18
state,10,Delaware,corporations,,,,,,,,,68.25,69.76,69.2,69.5,67.27,68.99
state,11,District of Columbia,corporations,,,,,,,,,76.3,77.94,78.91,78.57,77.72,78.98
state,12,Florida,corporations,,,,,,,,,67.25,68.84,69.46,69.79,67.38,68.54
state,13,Georgia,corporations,,,,,,,,,66.68,67.8,68.04,68.53,65.78,67.44
state,15,Hawaii,corporations,,,,,,,,,72.47,74.89,76.16,69.91,70.73,71.17
state,16,Idaho,corporations,,,,,,,,,63.56,63.95,64.35,65.61,62.47,63.49
state,17,Illinois,corporations,,,,,,,,,71.9,72.66,73.17,73.18,70.3,71.75
state,18,Indiana,corporations,,,,,,,,,64.74,64.84,65.34,65.29,61.53,63.55
state,19,Iowa,corporations,,,,,,,,,67.05,68.61,69.19,69.61,66.05,66.91
state,20,Kansas,corporations,,,,,,,,,65.02,65.43,65.45,66.0,63.12,64.66
state,21,Kentucky,corporations,,,,,,,,,62.03,63.41,64.11,63.89,60.34,61.73
state,22,Louisiana,corporations,,,,,,,,,63.18,63.78,64.75,63.46,61.21,63.29
state,23,Maine,corporations,,,,,,,,,67.44,68.29,67.62,67.49,66.79,68.44
state,24,Maryland,corporations,,,,,,,,,72.47,73.98,75.4,76.21,74.13,74.72
state,25,Massachusetts,corporations,,,,,,,,,73.07,74.38,75.3,75.14,73.39,74.41
state,26,Michigan,corporations,,,,,,,,,68.81,69.92,69.89,70.42,68.33,69.52
state,27,Minnesota,corporations,,,,,,,,,68.68,70.4,70.96,71.31,69.73,70.85
state,28,Mississippi,corporations,,,,,,,,,64.28,65.22,66.17,66.8,62.64,63.68
state,29,Missouri,corporations,,,,,,,,,64.89,65.87,66.58,66.64,63.43,64.74
state,30,Montana,corporations,,,,,,,,,65.93,66.47,67.54,68.02,65.75,66.67
state,31,Nebraska,corporations,,,,,,,,,64.16,64.1,65.23,65.73,62.9,64.43
state,32,Nevada,corporations,,,,,,,,,67.68,69.08,69.36,69.48,65.46,66.96
state,33,New Hampshire,corporations,,,,,,,,,68.12,69.19,69.7,70.95,68.91,69.75
state,34,New Jersey,corporations,,,,,,,,,72.04,74.07,75.36,76.2,73.65,74.23
state,35,New Mexico,corporations,,,,,,,,,68.87,69.87,69.92,69.56,65.84,67.56
